,can,QED,logP,molWt,herg,drd3,fold,profile
532,O=C(NC[C@@H]1C[C@H]1CCN2CCc3ccc(cc3C2)C#N)c4cc5cccnc5[nH]4,0.666354515,3.24888,399.498,0,1,2,1
533,O=C(NC[C@@H]1C[C@H]1CN2CCc3ccc(cc3C2)C#N)c4cc5ccccc5[nH]4,0.707570148,3.46378,384.483,0,1,2,1
534,O=C(NCc1ccccc1)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4nsc5ccccc45)CC2,0.509894885,4.8666,477.678,0,1,2,1
535,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)C5CC5,0.78046126,4.276,396.575,0,1,2,1
536,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccc(cc5)C#N,0.659139088,5.05148,457.618,0,1,2,1
537,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccc(cc5)N6CCCCC6,0.478988331,6.1701,515.742,0,1,2,1
538,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccc(cc5)N6CCOCC6,0.559269054,5.0164,517.714,0,1,2,1
539,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccc(cc5)c6ccccc6,0.379599125,6.8468,508.706,0,1,2,1
540,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccc(cc5)n6cccn6,0.476127312,5.3655,498.671,0,1,2,1
541,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccccc5,0.683840702,5.1798,432.608,0,1,2,1
542,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccnc6ccccc56,0.486646701,5.728,483.656,0,1,2,1
543,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCOc34)CC1)C5CCC5,0.749485917,4.4599,412.574,0,1,2,1
544,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCOc34)CC1)C5CCCO5,0.746073089,3.8388,428.573,0,1,2,1
545,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCOc34)CC1)C5CCS(=O)(=O)C5,0.679257204,3.0945,476.639,0,1,2,1
546,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)C56CC7CC(CC(C7)C5)C6,0.481281375,6.8937,488.716,0,1,2,1
547,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)C5CCOC5,0.729414882,4.7138,424.585,0,1,2,1
548,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)c5ccc(cc5)C6CC6,0.409821172,6.8685,470.657,0,1,2,1
549,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)c5ccc(cc5)C6CCCCC6,0.348362249,8.0388,512.738,0,1,2,1
550,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)c5ccc(cc5)N6CCOCC6,0.429235796,5.8277,515.698,0,1,2,1
551,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)c5ccc(cc5)c6cccnc6,0.291084975,7.0531,507.678,0,1,2,1
552,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)c5ccc(cc5)n6cccc6,0.307366282,6.7818,495.667,0,1,2,1
553,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)c5ccc(nc5)N6CCOCC6,0.46419916,5.2227,516.686,0,1,2,1
554,O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)c5cnc(cn5)N6CCOCC6,0.489692583,4.6177,517.674,0,1,2,1
555,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc4OCOc34)CC1)C5CCC5,0.774690832,3.4025,413.562,0,1,2,1
556,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc4OCOc34)CC1)C5CCS(=O)(=O)C5,0.670796948,2.0371,477.627,0,1,2,1
557,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc4OCOc34)CC1)C5COc6ccccc6C5,0.662395007,3.8537,491.632,0,1,2,1
558,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc4OCOc34)CC1)N5CCc6ccccc56,0.699011425,4.2585,476.621,0,1,2,1
559,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc4OCOc34)CC1)c5ccccc5,0.745534219,3.9162,435.568,0,1,2,1
560,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccccc3)CC1)c4cccs4,0.791509049,4.249,397.588,0,1,2,1
561,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)C5CCCO5,0.750541222,2.3826,428.577,0,1,2,1
562,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)C5CCCOC5,0.730673406,2.6302,442.604,0,1,2,1
563,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)C5CCOC5,0.749692782,2.2401,428.577,0,1,2,1
564,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)C5CCOCC5,0.730673406,2.6302,442.604,0,1,2,1
565,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)c5ccc(cc5)C#N,0.71324557,3.38908,459.594,0,1,2,1
566,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)c5ccc(cc5)N6CCS(=O)(=O)CC6,0.54605595,2.7522,567.756,0,1,2,1
567,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)c5ccc(cc5)c6ccccc6,0.474473174,5.1844,510.682,0,1,2,1
568,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1)c5cc6ccccc6[nH]5,0.388488482,5.2785,487.673,0,1,2,1
569,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1)c5ccc[nH]5,0.608765823,4.1253,437.613,0,1,2,1
570,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1)c5cccnc5,0.611387193,4.1922,449.624,0,1,2,1
571,O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1)c5occc5,0.618469154,4.3902,438.597,0,1,2,1
572,O=C(N[C@@H]1CC[C@@H](CCN2CCc3cc(ccc3C2)C#N)CC1)c4cc5ccccc5[nH]4,0.616892199,4.77658,426.564,0,1,2,1
573,O=C(N[C@@H]1CC[C@@H](CCN2CCc3cc(ccc3C2)C#N)CC1)c4cccc5ccccc45,0.577531607,5.44848,437.587,0,1,2,1
574,O=C(N[C@@H]1CC[C@@H](CCN2CCc3ccc(cc3C2)C#N)CC1)\C=C\c4c[nH]c5ccccc45,0.50659193,5.17618,452.602,0,1,2,1
575,O=C(N[C@@H]1CC[C@@H](CCN2CCc3ccc(cc3C2)C#N)CC1)\C=C\c4ccccc4,0.698885892,4.69488,413.565,0,1,2,1
576,O=C(N[C@@H]1CC[C@@H](CCN2CCc3ccc(cc3CC2)C#N)CC1)c4cccc5ncccc45,0.598678737,4.88598,452.602,0,1,2,1
577,O=C(N[C@@H]1CC[C@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1)c5occc5,0.618469154,4.3902,438.597,0,1,2,1
578,O=C(OCCN1CCCC1)N2c3ccccc3Sc4ccccc24,0.822192859,4.5217,340.448,0,1,2,1
579,O=C1CCc2ccccc2N1CCCN3CCC(CC3)c4ccccc4,0.806953673,4.2355,348.49,0,1,2,1
580,O=C1CCc2ccccc2N1CCCN3CCC(CCc4ccccc4)CC3,0.699158355,4.7007,376.544,0,1,2,1
581,O=C1Cc2c(N1)ccc3CC[C@H](CNCc4ccccc4)Oc23,0.912801365,2.6646,308.381,0,1,2,1
582,O=C1Cc2c(N1)cccc2OCCNCc3ccccc3,0.799651773,2.3498,282.343,0,1,2,1
583,O=C1N(CCCCN2CCN(CC2)c3ccccc3)Cc4ccccc14,0.749261681,3.2448,349.478,0,1,2,1
584,O=C1N(CCCCN2CCN(CC2)c3ccccn3)CCc4ccccc14,0.739117069,2.6823,364.493,0,1,2,1
585,O=C1N(CCCCN2CCN(CC2)c3ncccn3)CCCc4ccccc14,0.721962672,2.4674,379.508,0,1,2,1
586,O=C1N(CCCCN2CCN3C(C2)c4ccccc4Cc5ccccc35)C(=O)c6ccccc16,0.422343844,4.5305,451.57,0,1,2,1
587,O=C1N(CCN2CCCCCC2)CCN1c3ccccc3,0.851143352,2.8046,287.407,0,1,2,1
588,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc4ccccc4,0.846413546,2.94,321.424,0,1,2,1
589,O=C1N(CCN2Cc3ccccc3C2)CCN1c4ccc5occc5c4,0.722562379,3.6906,347.418,0,1,2,1
590,O=C1N(CCN2Cc3ccccc3C2)CCN1c4csc5ccccc45,0.695863233,4.1591,363.486,0,1,2,1
591,O=C1NCN(c2ccccc2)C13CCN(CC3)[C@@H]4Cc5cccc6cccc4c56,0.72981751,3.8655,383.495,0,1,2,1
592,O=C1NCN(c2ccccc2)C13CCN(CCCCc4nc5ccccc5s4)CC3,0.611495539,4.0475,420.582,0,1,2,1
593,O=C1NCN(c2ccccc2)C13CCN(Cc4ccc5OCOc5c4)CC3,0.90493217,2.3438,365.433,0,1,2,1
594,O=C1Nc2ccccc2N1C3CCN(Cc4coc5ccccc45)CC3,0.611178674,3.9129,347.418,0,1,2,1
595,O=C1Nc2ccccc2N1C3CCN(Cc4csc5ccccc45)CC3,0.586721983,4.3814,363.486,0,1,2,1
596,O=C1Oc2cc(OCCCN3CCN(CC3)c4ccccc4)ccc2C=C1,0.495607546,3.3841,364.445,0,1,2,1
597,O=CN[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1,0.786545634,1.8334,358.486,0,1,2,1
598,O=S(=O)(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc4OCOc34)CC1)c5ccccc5,0.666939098,3.4647,471.623,0,1,2,1
599,O=S(=O)(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)c5ccccc5,0.670480659,3.0659,470.639,0,1,2,1
600,O=S(=O)(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1)c5cccnc5,0.549324781,3.7407,485.679,0,1,2,1
601,O=S(=O)(c1ccccc1)n2ccc3c4[C@@H]5CCNCC[C@@H]5c4ccc23,0.768553692,3.4425,352.459,0,1,2,1
602,OC(=O)c1ccc(OC(=O)NCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c4ccccc14,0.383180975,5.5356,516.425,0,1,2,1
603,OC(C(=O)N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCOc34)CC1)C(F)(F)F,0.68488518,3.583,456.505,0,1,2,1
604,OC(C(=O)N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1)C(F)(F)F,0.672434095,4.6005,452.517,0,1,2,1
605,OC(C(=O)N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3noc4cc(Cl)ccc34)CC1)C(F)(F)F,0.619866438,4.6489,487.95,0,1,2,1
606,OC(CCN1CCN(CC1)c2cccc(Cl)c2Cl)CNC(=O)c3cc4ccccc4[nH]3,0.501093921,3.7777,461.393,0,1,2,1
607,OC(CCN1CCN(CC1)c2cccc(Cl)c2Cl)CNC(=O)c3ccc(cc3)c4ccccn4,0.482370821,4.3584,499.442,0,1,2,1
608,OC(CCN1CCN(CC1)c2cccc(Cl)c2Cl)CNC(=O)c3ccc4c(Cc5ccccc45)c3,0.372806974,4.8676,510.465,0,1,2,1
609,OC(CCNC(=O)c1cc2ccccc2[nH]1)CN3CCN(CC3)c4cccc(Cl)c4Cl,0.501093921,3.7777,461.393,0,1,2,1
610,OC(CCNC(=O)c1ccc(cc1)c2ccccn2)CN3CCN(CC3)c4cccc(Cl)c4Cl,0.482370821,4.3584,499.442,0,1,2,1
611,OC(CCNC(=O)c1cnc2ccccc2c1)CN3CCN(CC3)c4cccc(Cl)c4Cl,0.54598069,3.8446,473.404,0,1,2,1
612,OC(CCn1cc(nn1)c2ccc3[nH]ccc3c2)CN4CCN(CC4)c5cccc(Cl)c5Cl,0.408427003,4.3064,485.419,0,1,2,1
613,OC(CCn1cc(nn1)c2ccc3ccccc3c2)CN4CCN(CC4)c5cccc(Cl)c5Cl,0.391375036,4.9783,496.442,0,1,2,1
614,OC(CCn1cc(nn1)c2ccc3ncccc3c2)CN4CCN(CC4)c5cccc(Cl)c5Cl,0.409058314,4.3733,497.43,0,1,2,1
615,OC(CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4,0.429191806,4.0241,498.639,0,1,2,1
616,OC1(CC(=O)N[C@@H]2CC[C@@H](CCN3CCC(CC3)c4cccc5OCOc45)CC2)CCC1,0.668771528,3.9649,442.6,0,1,2,1
617,OC1(CC(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4cccc5OCOc45)CC2)CCC1,0.675127377,2.9075,443.588,0,1,2,1
618,OC1(CC(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4cccc5OCOc45)CC2)CCCCC1,0.631948227,3.6877,471.642,0,1,2,1
619,OC1(CC(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4nccc5OCCc45)CC2)CCC1,0.675719192,2.5087,442.604,0,1,2,1
620,OC1(CC1)C(=O)N[C@@H]2CC[C@@H](CCN3CCC(CC3)c4coc5ccccc45)CC2,0.748989926,4.2022,410.558,0,1,2,1
621,OC1(CC2CCC(C1)N2CCCC(=O)c3ccc(F)cc3)c4ccc(Cl)cc4,0.695515291,4.9566,401.909,0,1,2,1
622,OC1(CC2CCC(C1)N2CCCCC(=O)c3nc4ccccc4s3)c5ccc(Cl)cc5,0.360840216,5.8173,455.023,0,1,2,1
623,OC1(CC2CCC(C1)N2CCCCc3ccc(F)cc3)c4ccc(Cl)cc4,0.67815194,5.3164,387.926,0,1,2,1
624,OC1(CC2CCC(C1)N2CCCCc3nc4ccccc4s3)c5ccc(Cl)cc5,0.50674888,5.787,427.013,0,1,2,1
625,OC1(CC2CCC(C1)N2CCCSc3ccc(F)cc3)c4ccc(Cl)cc4,0.508372177,5.4759,405.966,0,1,2,1
626,OC1(CC2CCC(C1)N2CCCSc3cccc(F)c3)c4ccc(Cl)cc4,0.508372177,5.4759,405.966,0,1,2,1
627,OC1(CC2CCC(C1)N2Cc3c[nH]c4ncccc34)c5ccc(Cl)cc5,0.727908967,4.2309,367.88,0,1,2,1
628,OC1(CCC1)C(=O)N[C@@H]2CC[C@@H](CCN3CCC(CC3)c4cccc5OCCc45)CC2,0.726743339,3.781,426.601,0,1,2,1
629,OC1(CCC1)C(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4cccc5OCOc45)CC2,0.723982686,2.5174,429.561,0,1,2,1
630,OC1(CCC1)C(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4nccc5OCCc45)CC2,0.722790883,2.1186,428.577,0,1,2,1
631,OC1(CCCC1)C(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4cccc5OCOc45)CC2,0.704367569,2.9075,443.588,0,1,2,1
632,OC1(CCCCC1)C(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4cccc5OCOc45)CC2,0.68292729,3.2976,457.615,0,1,2,1
633,OC1(CCN(CCCC(=O)c2cc3CCc4ccc(CCc2cc3)cc4)CC1)c5cc6CCc7ccc(CCc5cc6)cc7,0.240577182,7.4007,583.816,0,1,2,1
634,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cc4CCc5ccc(CCc3cc4)cc5,0.472076888,5.656,471.616,0,1,2,1
635,OC1(CCN(CCCCc2ccc(F)cc2)CC1)c3ccc(Cl)cc3,0.747903004,4.7854,361.888,0,1,2,1
636,OC1(CCN(CCCSc2ccc(F)cc2)CC1)c3ccc(Cl)cc3,0.567349258,4.9449,379.928,0,1,2,1
637,OC1(CCN(CCNC(=O)NCCN2C(=O)C=CC2=O)CC1)c3ccc(Cl)cc3,0.567428379,0.8476,420.897,0,1,2,1
638,OC1(CCN(Cc2c[nH]c3ccc(OCCF)cc23)CC1)c4ccc(Br)cc4,0.573005458,4.7623,447.348,0,1,2,1
639,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4ccc(F)cc4,0.769253689,3.7906,324.399,0,1,2,1
640,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4ccc(I)cc4,0.60777172,4.2561,432.305,0,1,2,1
641,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4ccc(cc4)c5ccccc5,0.501439583,5.3185,382.507,0,1,2,1
642,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4cccc(c4)C(F)(F)F,0.699322862,4.6703,374.406,0,1,2,1
643,OC1(CCN(Cc2cc3ccccc3s2)CC1)c4ccccc4,0.77277309,4.3849,323.461,0,1,2,1
644,OC1(CCN(Cc2coc3ccccc23)CC1)c4ccc(Cl)c(Cl)c4,0.680715448,5.2232,376.283,0,1,2,1
645,OC1(CCN(Cc2n[nH]c3ccccc23)CC1)c4ccc(Cl)c(Cl)c4,0.714569982,4.3533,376.287,0,1,2,1
646,OC1(CCN(Cc2n[nH]c3ccccc23)CC1)c4ccc(Cl)cc4,0.763385176,3.6999,341.842,0,1,2,1
647,OC1(CCN(Cc2oc3ccccc3c2)CC1)c4ccc(Br)cc4,0.71036237,4.6789,386.289,0,1,2,1
648,OC1(C[C@H]2CC[C@@H](C1)N2CCCCc3ccc(F)cc3)c4ccc(Cl)cc4,0.67815194,5.3164,387.926,0,1,2,1
649,OCC(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4occc34)CC1,0.790391293,2.0072,386.496,0,1,2,1
650,OCC1=COc2cc(OCCCN3CCC(CC3)c4noc5cc(F)ccc45)ccc2C1=O,0.420224608,4.2141,452.482,0,1,2,1
651,OCCC(=O)N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3coc4ccccc34)CC1,0.738150926,4.0597,398.547,0,1,2,1
652,OCCC(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1,0.721214896,1.586,402.539,0,1,2,1
653,OCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,0.835926521,2.8404,330.472,0,1,2,1
654,OCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,0.573340358,4.4008,386.58,0,1,2,1
655,OCCN1CCN(CC1)c2cccc(Cl)c2Cl,0.914861683,2.1077,275.179,0,1,2,1
656,OCCN1CCN(CC1)c2nc(Nc3ccc(Br)cc3)c4ccccc4n2,0.650797592,3.2502,428.334,0,1,2,1
657,OCc1cc2cc(OCCCCN3CCN(CC3)c4cccc(Cl)c4Cl)ccn2n1,0.524884249,4.1146,449.382,0,1,2,1
658,O[C@@H](C(=O)N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCOc34)CC1)C(F)(F)F,0.68488518,3.583,456.505,0,1,2,1
659,O[C@@H](CCCN1CCC(O)(CC1)c2ccc(Cl)cc2)c3ccc(F)cc3,0.789383878,4.2763,377.887,0,1,2,1
660,O[C@@H](CCCN1CCN(CC1)c2ccccn2)c3ccc(F)cc3,0.884534431,2.8565,329.419,0,1,2,1
661,O[C@@H](CN[C@@H]1CCC[C@@H]1c2ccccc2)c3ccc(O)c4NC(=O)Sc34,0.555351021,3.2545,370.474,0,1,2,1
662,O[C@@H](CN[C@H]1CCC[C@H]1C2CCCCC2)c3ccc(O)c4NC(=O)Sc34,0.641396404,3.6672,376.522,0,1,2,1
663,O[C@@H]1CC[C@@H](CC(=O)N[C@@H]2CC[C@@H](CCN3CCC(CC3)c4noc5cc(F)c(F)cc45)CC2)CC1,0.536751418,5.2917,503.634,0,1,2,1
664,O[C@@H]1CC[C@@H](CC(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4nccc5occc45)CC2)CC1,0.640278127,3.9561,468.642,0,1,2,1
665,O[C@@H]1CC[C@@H](CC(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4nccc5sccc45)CC2)CC1,0.608745566,4.4246,484.71,0,1,2,1
666,O[C@@H]1COC(CC(=O)N[C@@H]2CC[C@@H](CCN3CCN(CC3)c4nccc5OCCc45)CC2)C1,0.6436494,1.7435,458.603,0,1,2,1
667,O[C@@]1(C[C@H]2CC[C@@H](C1)N2Cc3c[nH]c4ccccc34)c5ccc(Cl)cc5,0.696046265,4.8359,366.892,0,1,2,1
668,O[C@H](CC(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nccc4OCCc34)CC1)C(F)(F)F,0.637906201,2.5169,470.536,0,1,2,1
669,O[C@H](CCNC(=O)c1cnc2ccccc2c1)CN3CCN(CC3)c4cccc(Cl)c4Cl,0.54598069,3.8446,473.404,0,1,2,1
670,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3c[nH]c4ccccc34)c5ccc(Cl)c(Cl)c5,0.609361449,5.4893,401.337,0,1,2,1
671,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3c[nH]c4ccccc34)c5ccc(F)cc5,0.738284506,4.3216,350.437,0,1,2,1
672,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3c[nH]c4ccccc34)c5ccc6ccccc6c5,0.502243287,5.3357,382.507,0,1,2,1
673,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3coc4c3ccc5ccccc45)c6ccc(Cl)cc6,0.427414487,6.254,417.936,0,1,2,1
674,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3coc4ccc(F)cc34)c5ccc(Cl)c(Cl)c5,0.573917121,5.8933,420.311,0,1,2,1
675,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3coc4ccc(F)cc34)c5ccc(Cl)cc5,0.669404595,5.2399,385.866,0,1,2,1
676,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3coc4ccc5ccccc5c34)c6ccc(Cl)cc6,0.427414487,6.254,417.936,0,1,2,1
677,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3coc4ccccc34)c5ccc(Cl)cc5,0.699167913,5.1008,367.876,0,1,2,1
678,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3coc4ccccc34)c5ccc(F)cc5,0.749933572,4.5865,351.421,0,1,2,1
679,O[C@]1(C[C@H]2CC[C@@H](C1)N2Cc3csc4ccccc34)c5ccc(Cl)cc5,0.638682694,5.5693,383.944,0,1,2,1
680,O\C(=C/C(=O)C1CCN(Cc2ccccc2)CC1)\c3ccc(Cl)cc3,0.622808911,4.7202,355.865,0,1,2,1
681,O\N=C/c1cnn2ccc(NC(=O)CCCN3CCN(CC3)c4cccc(Cl)c4Cl)cc12,0.306784006,3.9901,475.38,0,1,2,1
682,O\N=C\c1cnn2ccc(OCCCCN3CCN(CC3)c4ccc(O)c5NC(=O)COc45)cc12,0.147342436,2.1601,480.525,0,1,2,1
683,O\N=C\c1cnn2ccc(OCCCCN3CCN(CC3)c4ccc(O)c5OCCOc45)cc12,0.225528434,2.6004,467.526,0,1,2,1
684,O\N=C\c1cnn2ccc(OCCCCN3CCN(CC3)c4cccc(Cl)c4Cl)cc12,0.232308381,4.4304,462.381,0,1,2,1
685,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c5C=CC(=O)Nc15,0.467040488,3.0996,462.55,0,1,2,1
686,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c5C=CC(=O)Oc15,0.409773216,3.3645,463.534,0,1,2,1
687,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c5OCC(=O)Nc15,0.425722416,2.589,466.538,0,1,2,1
688,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c5OCCOc15,0.623748691,3.0293,453.539,0,1,2,1
689,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c5cccnc15,0.5377197,3.8063,446.551,0,1,2,1
690,Oc1ccc(N2CCN(CCCCOc3ccn4ncc(C=O)c4c3)CC2)c5C=CC(=O)Nc15,0.307164164,2.6751,461.522,0,1,2,1
691,Oc1ccc(N2CCN(CCCCOc3ccn4ncc(C=O)c4c3)CC2)c5OCC(=O)Nc15,0.296058561,2.1645,465.51,0,1,2,1
692,Oc1ccc(N2CCN(CCCCOc3ccn4ncc(C=O)c4c3)CC2)c5OCCOc15,0.412238771,2.6048,452.511,0,1,2,1
693,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c5C=CC(=O)Nc15,0.4361131,2.8626,433.512,0,1,2,1
694,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c5C=CC(=O)Oc15,0.353409742,3.1275,434.496,0,1,2,1
695,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c5OCC(=O)Nc15,0.433074911,2.352,437.5,0,1,2,1
696,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c5OCCOc15,0.584968397,2.7923,424.501,0,1,2,1
697,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c5cccnc15,0.463944363,3.5693,417.513,0,1,2,1
698,Oc1ccc(N2CCNCC2)c3OCC(=O)Nc13,0.617052429,0.1327,249.27,0,1,2,1
699,Oc1ccc(N2CCNCC2)c3OCCOc13,0.746467827,0.573,236.271,0,1,2,1
700,Oc1ccc(OC(=O)NCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c4ccccc14,0.427696849,5.543,488.415,0,1,2,1
701,Oc1ccc(OCCNCCCOc2ccccc2)cc1,0.696351132,2.8297,287.359,0,1,2,1
702,Oc1ccc(cc1)C(=O)CCCN2CCc3ccccc3C2,0.859348614,3.4134,295.382,0,1,2,1
703,Oc1ccc(cc1)C(=O)NC\C=C\CN2CCN(CC2)c3cccc(Cl)c3Cl,0.698434574,3.8072,420.34,0,1,2,1
704,Oc1ccc(cc1)C2=CCC[C@@H](CN3CCC(=CC3)c4ccccc4)C2,0.805601052,5.365,345.486,0,1,2,1
705,Oc1ccc(cc1)C2=CCN(C[C@@H]3CCC=C(C3)c4ccc(O)cc4)CC2,0.79887175,5.0706,361.485,0,1,2,1
706,Oc1ccc(cc1)C2=CCN(C[C@@H]3CCC=C(C3)c4ccccc4)CC2,0.805601052,5.365,345.486,0,1,2,1
707,Oc1ccc(cc1)N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2,0.591767113,3.2726,404.514,0,1,2,1
708,Oc1ccc(cc1)N2CCN(Cc3cccs3)CC2,0.932072702,2.7759,274.389,0,1,2,1
709,Oc1ccc(cc1)[C@H]2CN[C@@H]3CCc4cc(O)c(O)cc4[C@H]3C2,0.611030623,2.9789,311.381,0,1,2,1
710,Oc1ccc2C3=C(CN(Cc4ccc(Cl)cc4)CC3)C(=O)Oc2c1,0.721875271,3.7103,341.794,0,1,2,1
711,Oc1ccc2C3Cc4ccccc4CN3CCc2c1,0.77760738,3.0477,251.329,0,1,2,1
